Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,AttritionFlag,AvgWorkingHours,PercentOvertime,TotalLeaves,OvertimeRatio,OvertimeFlag,IncomePerHour,TimeSinceLastPromoRatio,Satisfaction_X_Hours,CommuteStressIndex,TenureBucket,RiskScore,RiskCohort,log_income
41,No,Travel_Rarely,Research & Development,5,3,Medical,3949,Male,1,Sales Representative,Divorced,121690.0,1.0,19,8,0,5.0,2,5,0,4,3,1,3,3,3,0,6.291201790633608,0.0,7,0.786400223829201,0,4467.179250050291,0.0,25.164807162534434,11.272320381192262,5-10,0.0,Low,11.709240323899186
34,No,Non-Travel,Research & Development,7,4,Medical,3950,Female,1,Research Scientist,Divorced,165835.0,1.0,21,8,0,15.0,5,15,0,7,4,3,3,2,4,0,8.186905255878285,0.7302904564315352,8,1.0233631569847856,1,4678.089585191178,0.0,57.308336791147994,17.02419088687029,>10,1.0,Low,12.018754627185396
53,No,Non-Travel,Research & Development,10,4,Medical,3951,Male,2,Healthcare Representative,Married,20700.0,4.0,13,8,2,27.0,2,3,0,2,1,3,2,4,3,0,8.123122448979592,0.6285714285714286,4,1.015390306122449,1,588.5175918398586,0.0,32.49248979591837,19.478396920770486,3-5,2.5,High,9.937937287265354
43,No,Travel_Rarely,Sales,16,2,Marketing,3952,Female,1,Laboratory Technician,Single,67820.0,0.0,16,8,1,10.0,2,9,1,8,2,4,3,3,3,0,6.0869706284153,0.0,5,0.7608713285519125,0,2573.1712058615194,0.1111111111111111,36.5218237704918,17.24568640930448,5-10,0.0,Low,11.124627160483929
34,No,Travel_Rarely,Sales,10,2,Life Sciences,3953,Female,5,Sales Executive,Single,77790.0,5.0,12,8,1,6.0,2,2,2,2,4,4,3,3,3,0,7.696015046296297,0.13333333333333333,9,0.9620018807870371,0,2334.3714714166595,1.0,61.56812037037037,18.454238098899022,1-3,0.5,Low,11.26178102224096
21,Yes,Travel_Rarely,Sales,1,2,Marketing,3954,Male,5,Healthcare Representative,Single,27910.0,1.0,14,8,0,1.0,3,1,1,0,2,2,3,4,3,1,7.522102657004831,0.02608695652173913,19,0.9402628321256039,0,856.9050140091492,1.0,30.088410628019325,5.213924248585372,1-3,1.0,Low,10.236776155340317
38,No,Travel_Rarely,Research & Development,8,2,Life Sciences,3955,Female,2,Sales Executive,Married,32010.0,1.0,11,8,1,5.0,3,5,0,4,4,3,3,2,3,0,6.394260431317393,0.0,12,0.7992825539146742,0,1156.1320936447958,0.0,44.759823019221756,14.049626173579073,5-10,0.5,Low,10.373834872713369
22,Yes,Travel_Rarely,Research & Development,1,3,Other,3956,Male,4,Research Scientist,Married,49680.0,1.0,14,8,0,1.0,3,1,0,0,3,1,3,3,3,1,8.907727272727273,0.9958677685950413,7,1.1134659090909091,1,1288.0323742817304,0.0,35.63090909090909,6.17436604428784,1-3,1.5,Medium,10.813377845229255
31,No,Travel_Rarely,Research & Development,8,5,Life Sciences,3957,Male,5,Sales Executive,Married,131200.0,1.0,12,8,2,13.0,6,12,5,7,1,4,3,2,3,0,7.295628072763028,0.004424778761061947,23,0.9119535090953785,0,4153.203897551043,0.4166666666666667,36.47814036381514,16.030133308579003,>10,0.0,Low,11.784485777414298
51,No,Travel_Rarely,Research & Development,1,4,Life Sciences,3958,Female,1,Manager,Married,40330.0,2.0,14,8,0,15.0,2,2,2,2,1,3,3,3,3,0,6.686816148775894,0.0,13,0.8358520185969868,0,1392.903222188979,1.0,26.747264595103577,4.634947760446723,1-3,1.0,Low,10.604875682997651
37,No,Travel_Rarely,Research & Development,24,1,Life Sciences,3959,Male,2,Sales Executive,Married,32910.0,1.0,16,8,3,5.0,2,5,0,3,2,2,3,2,3,0,7.993744064577397,0.49145299145299143,15,0.9992180080721746,0,950.8012556274211,0.0,31.97497625830959,25.73086951965185,5-10,1.0,Low,10.401562227376685
46,No,Travel_Rarely,Sales,3,4,Marketing,3960,Female,1,Sales Representative,Divorced,42720.0,7.0,13,8,0,24.0,3,2,2,2,3,4,3,4,3,0,9.988379028379027,1.0,18,1.2485473785473784,1,987.7529457264907,1.0,69.91865319865319,13.846833523770018,1-3,2.0,Medium,10.662445881599808
36,No,Travel_Rarely,Research & Development,27,3,Technical Degree,3961,Female,4,Research Scientist,Married,50560.0,7.0,12,8,0,15.0,2,12,5,7,4,1,3,2,3,0,9.481728650137741,1.0,7,1.1852160812672177,1,1231.4921461843824,0.4166666666666667,47.408643250688705,31.595058972246427,>10,2.0,Medium,10.83093580710616
44,Yes,Travel_Frequently,Sales,10,4,Life Sciences,3962,Male,1,Research Scientist,Divorced,28440.0,1.0,12,8,0,6.0,2,5,2,3,3,2,2,4,3,1,9.291028806584361,1.0,6,1.1613786008230451,1,706.9324040411266,0.4,46.45514403292181,22.278914054742128,5-10,3.0,High,10.25558704504304
37,No,Travel_Rarely,Research & Development,19,2,Technical Degree,3963,Male,2,Sales Executive,Divorced,27030.0,2.0,14,8,0,19.0,2,10,4,7,3,2,2,3,3,0,6.068434119960669,0.0,23,0.7585542649950836,0,1028.6828699012726,0.4,30.342170599803346,18.179403943102386,>10,1.5,Medium,10.204739634516608
35,Yes,Travel_Rarely,Research & Development,15,4,Life Sciences,3964,Male,2,Research Scientist,Single,19040.0,1.0,22,8,1,10.0,4,10,7,7,3,4,3,3,4,1,8.594216643421664,0.9916317991631799,10,1.074277080427708,1,511.6497314248179,0.7,60.15951650395165,23.82822814203633,>10,2.5,High,9.85434982797458
33,No,Travel_Rarely,Research & Development,8,5,Medical,3965,Male,2,Laboratory Technician,Married,82240.0,6.0,19,8,0,14.0,3,10,7,6,4,1,3,3,3,0,8.043768861454046,0.522633744855967,6,1.0054711076817557,1,2361.215485013349,0.7,40.21884430727023,17.67396663679861,>10,1.5,Medium,11.31740924014814
28,No,Travel_Rarely,Sales,9,3,Medical,3966,Female,2,Sales Executive,Married,47660.0,1.0,12,8,0,5.0,3,5,0,3,3,4,4,3,3,0,7.366939890710382,0.020491803278688523,5,0.9208674863387978,0,1494.0977624028274,0.0,51.568579234972674,16.963005973332912,5-10,0.0,Low,10.771868732388134
39,No,Travel_Rarely,Sales,3,4,Marketing,3967,Female,2,Laboratory Technician,Single,26100.0,7.0,12,8,0,9.0,2,4,2,2,3,3,3,2,3,0,6.890665708812261,0.0,17,0.8613332136015326,0,874.765063433188,0.5,41.343994252873564,9.55249101648863,3-5,0.5,Low,10.169728906753061
46,No,Non-Travel,Research & Development,9,2,Life Sciences,3968,Male,2,Manufacturing Director,Single,57310.0,8.0,17,8,0,6.0,2,2,2,2,2,2,3,3,3,0,6.701427895981087,0.0,14,0.8376784869976359,0,1975.036667603173,1.0,26.80571158392435,15.430607975060505,1-3,0.5,Low,10.956247856355338
40,No,Travel_Rarely,Research & Development,2,2,Medical,3969,Male,1,Research Director,Married,25390.0,4.0,12,8,1,7.0,3,4,0,2,3,1,2,3,3,0,6.609389619883041,0.0,21,0.8261737024853801,0,887.1834884498277,0.0,26.437558479532164,7.2611566569989545,3-5,1.5,Medium,10.142150059508008
42,No,Travel_Rarely,Research & Development,7,4,Other,3970,Female,2,Laboratory Technician,Married,57140.0,5.0,11,8,0,10.0,2,0,0,0,2,1,2,3,3,0,6.610516366989396,0.0,8,0.8263145458736745,0,1996.2593112668553,0.0,19.83154910096819,13.746182345472215,0-1,1.0,Low,10.953277176506669
35,No,Non-Travel,Sales,10,1,Life Sciences,3971,Female,2,Research Director,Divorced,43230.0,2.0,18,8,3,15.0,3,7,1,7,2,4,3,3,3,0,6.684642531876138,0.0,5,0.8355803164845172,0,1493.5478854159014,0.14285714285714285,40.10785519125683,16.02907272753272,5-10,0.0,Low,10.674313109478335
38,No,Non-Travel,Sales,6,4,Marketing,3972,Male,3,Sales Executive,Divorced,73360.0,5.0,11,8,0,13.0,3,11,3,8,1,2,3,3,3,0,7.839338235294118,0.29411764705882354,11,0.9799172794117648,0,2161.185392303727,0.2727272727272727,23.518014705882354,15.254647833936193,>10,0.0,Low,11.203147738244201
34,Yes,Travel_Frequently,Research & Development,2,1,Life Sciences,3973,Male,1,Manufacturing Director,Married,134990.0,4.0,23,8,2,11.0,2,7,0,7,4,1,2,4,4,1,7.895517952450267,0.2925764192139738,20,0.9869397440562834,0,3948.5084852235805,0.0,39.477589762251334,8.674113047961534,5-10,1.0,Low,11.812963388531578
37,Yes,Travel_Rarely,Research & Development,24,3,Life Sciences,3974,Male,1,Laboratory Technician,Single,137580.0,1.0,11,8,1,10.0,5,10,0,8,4,1,1,3,3,1,6.195063185503099,0.0,16,0.7743828981878874,0,5128.869731269241,0.0,30.975315927515496,19.94113912134691,>10,1.0,Low,11.831968113551918
39,No,Travel_Frequently,Research & Development,2,1,Medical,3975,Male,2,Healthcare Representative,Divorced,51550.0,2.0,18,8,1,7.0,3,2,2,2,3,4,3,2,3,0,6.194631566713157,0.0,10,0.7743289458391446,0,1921.8756838201916,1.0,43.3624209669921,6.805498362962458,1-3,0.5,Low,10.85032688789905
43,No,Non-Travel,Human Resources,8,5,Medical,3976,Female,3,Sales Executive,Single,22580.0,4.0,18,8,0,7.0,2,3,1,2,1,3,2,3,3,0,7.353812915479582,0.021367521367521368,15,0.9192266144349478,0,709.1260901518066,0.3333333333333333,29.41525166191833,16.157978475024258,3-5,1.5,Medium,10.024864123702642
41,No,Travel_Rarely,Research & Development,3,3,Life Sciences,3977,Male,3,Research Scientist,Single,35970.0,3.0,13,8,1,11.0,2,3,1,2,2,2,1,1,3,0,7.818558590102708,0.24789915966386555,11,0.9773198237628385,0,1062.492434841446,0.3333333333333333,31.274234360410833,10.838823685544867,3-5,1.5,Medium,10.490468337248462
41,No,Travel_Rarely,Research & Development,1,1,Technical Degree,3978,Male,3,Laboratory Technician,Divorced,25150.0,0.0,18,8,0,23.0,2,22,13,5,3,3,4,2,3,0,10.283835425383542,1.0,10,1.2854794281729427,1,564.8003733532317,0.5909090909090909,61.703012552301246,7.128211530447087,>10,2.0,Medium,10.132652936168832
30,No,Travel_Rarely,Sales,26,3,Marketing,3979,Female,2,Manager,Single,44200.0,9.0,11,8,0,9.0,3,7,0,2,1,3,3,3,3,0,7.0870643153526975,0.0,8,0.8858830394190872,0,1440.3498740489945,0.0,28.34825726141079,23.35780784228315,5-10,1.0,Low,10.69650269224425
26,Yes,Travel_Rarely,Human Resources,2,1,Technical Degree,3980,Female,3,Sales Executive,Married,65780.0,0.0,15,8,2,6.0,3,5,1,4,4,2,3,2,3,1,8.706473922902495,0.9877551020408163,4,1.0883092403628118,1,1744.8723842471122,0.2,52.238843537414965,9.565039242669124,5-10,1.0,Low,11.094086321816611
46,Yes,Travel_Rarely,Research & Development,10,3,Medical,3981,Male,1,Sales Executive,Married,44220.0,4.0,11,8,1,13.0,2,9,3,7,4,2,4,3,3,1,7.9803557504873295,0.4692982456140351,21,0.9975444688109162,0,1279.7012377569868,0.3333333333333333,47.882134502923975,19.13605732934286,5-10,0.5,Low,10.69695506835746
40,No,Travel_Rarely,Sales,27,2,Medical,3982,Female,3,Sales Executive,Divorced,102740.0,4.0,18,8,0,12.0,3,5,0,3,3,4,3,3,3,0,6.624849137931034,0.0,17,0.8281061422413792,0,3581.588378085545,0.0,46.373943965517235,22.075352176644103,5-10,0.5,Low,11.539966537281268
34,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3983,Male,2,Laboratory Technician,Married,53430.0,1.0,14,8,0,10.0,5,10,4,8,2,3,3,2,3,0,7.404434071000461,0.03734439834024896,8,0.9255542588750576,0,1666.5003427050374,0.4,37.0221703550023,8.134602261033944,>10,0.0,Low,10.886146380853784
58,No,Non-Travel,Research & Development,2,4,Medical,3984,Male,1,Laboratory Technician,Divorced,23760.0,4.0,12,8,1,28.5,3,16,14,14,2,2,2,3,3,0,6.579242097701149,0.0,17,0.8224052622126437,0,834.0319203932888,0.875,26.316968390804597,7.228036218657033,>10,2.0,Medium,10.075800860133013
35,No,Travel_Rarely,Research & Development,8,1,Technical Degree,3985,Female,3,Manufacturing Director,Married,53460.0,0.0,14,8,0,6.0,3,5,0,3,2,3,4,2,3,0,7.400633569739953,0.02127659574468085,14,0.9250791962174941,0,1668.292343753951,0.0,37.00316784869977,16.260853967292107,5-10,0.0,Low,10.886707695092223
47,No,Travel_Rarely,Research & Development,19,5,Medical,3986,Female,2,Research Scientist,Divorced,28270.0,8.0,14,8,1,28.0,3,22,14,10,3,2,3,3,3,0,10.694584520417854,1.0,15,1.3368230650522317,1,610.4835908129363,0.6363636363636364,53.47292260208927,32.0381120000667,>10,2.5,High,10.249591823249144
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,3987,Male,2,Manager,Divorced,165835.0,2.0,13,8,1,15.0,3,7,7,7,2,1,3,3,3,0,7.240177404295052,0.008403361344537815,11,0.9050221755368815,0,5289.798035853538,1.0,21.720532212885153,5.018508554540938,5-10,0.5,Low,12.018754627185396
54,No,Travel_Rarely,Sales,27,4,Medical,3988,Male,1,Research Scientist,Married,31310.0,4.0,14,8,0,14.0,3,7,1,7,4,4,2,2,3,0,7.059951945616503,0.0,12,0.8824939932020629,0,1024.2204108353396,0.14285714285714285,56.479615564932026,23.525203714803517,5-10,2.0,Medium,10.351724752488161
31,No,Travel_Frequently,Sales,8,4,Other,3989,Female,3,Manufacturing Director,Married,25520.0,2.0,18,8,0,9.0,2,3,2,2,1,1,3,3,3,0,7.49025493025493,0.03896103896103896,18,0.9362818662818663,0,786.8576555884387,0.6666666666666666,14.98050986050986,16.457772223269924,3-5,1.0,Low,10.147256921643994
28,No,Travel_Rarely,Sales,1,2,Life Sciences,3990,Male,3,Manager,Married,44770.0,1.0,15,8,0,3.0,6,3,1,2,3,1,3,3,3,0,7.590064463197375,0.08016877637130802,12,0.9487580578996718,0,1362.2403297090748,0.3333333333333333,30.3602578527895,5.261031782933495,3-5,0.5,Low,10.709315887371531
38,No,Travel_Rarely,Research & Development,19,3,Medical,3991,Female,2,Manufacturing Director,Married,64740.0,2.0,13,8,2,20.0,3,4,0,3,2,4,2,1,3,0,9.485377585377586,1.0,18,1.1856721981721983,1,1576.268421594862,0.0,56.91226551226552,28.41565175936126,3-5,2.5,High,11.07814997376193
26,No,Travel_Rarely,Sales,8,3,Marketing,3992,Female,1,Healthcare Representative,Single,30330.0,1.0,12,8,0,5.0,2,5,1,2,3,4,3,2,3,0,6.127782505910165,0.0,14,0.7659728132387706,0,1143.0919636733972,0.2,42.89447754137116,13.464114326556743,5-10,0.5,Low,10.319925570795222
58,No,Travel_Frequently,Research & Development,10,4,Technical Degree,3993,Female,1,Sales Representative,Married,29360.0,2.0,13,8,1,23.0,3,2,2,2,1,3,3,3,3,0,9.595179738562091,1.0,11,1.1993974673202614,1,706.6673732690168,1.0,38.380718954248366,23.008236136748746,1-3,2.5,High,10.28742254209393
18,No,Non-Travel,Research & Development,2,3,Life Sciences,3994,Male,3,Sales Representative,Single,165835.0,1.0,24,8,2,0.0,4,0,0,0,2,3,1,3,4,0,7.612805799220272,0.10087719298245613,21,0.951600724902534,0,5030.875241345819,0.0,38.06402899610136,8.36352200226724,0-1,1.0,Low,12.018754627185396
31,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,3995,Male,3,Laboratory Technician,Married,21680.0,0.0,14,8,1,2.0,2,1,0,0,4,1,3,3,3,1,6.054205146705146,0.0,18,0.7567756433381433,0,827.016641349098,0.0,30.271025733525732,6.651224172287988,1-3,0.5,Low,9.98419157995109
29,Yes,Travel_Rarely,Research & Development,8,2,Medical,3996,Male,1,Manager,Divorced,28530.0,4.0,14,8,1,4.0,5,2,2,0,1,1,3,2,3,1,8.719821428571429,0.9915966386554622,11,1.0899776785714286,1,755.6249406741628,1.0,17.439642857142857,19.159405952840167,1-3,2.0,Medium,10.258746494416974
45,No,Non-Travel,Sales,1,4,Technical Degree,3997,Male,1,Research Scientist,Married,165835.0,4.0,15,8,0,10.0,3,8,5,7,3,3,4,2,3,0,7.173255462575547,0.0041841004184100415,10,0.8966569328219434,0,5339.148509667032,0.625,43.03953277545328,4.972121799320466,5-10,0.5,Low,12.018754627185396
36,No,Travel_Rarely,Sales,2,3,Technical Degree,3998,Female,5,Laboratory Technician,Married,22900.0,4.0,11,8,0,15.0,5,1,0,0,4,2,3,3,3,0,10.672969995311767,1.0,12,1.334121249413971,1,495.52126587955195,0.0,64.0378199718706,11.725455993435522,1-3,1.5,Medium,10.038935856711177
43,No,Travel_Frequently,Sales,8,3,Medical,3999,Male,1,Research Director,Married,36000.0,1.0,23,8,0,7.0,2,7,7,7,1,4,3,3,4,0,6.983569915254237,0.0,13,0.8729462394067796,0,1190.5211604819408,1.0,34.91784957627119,15.344471455342429,5-10,1.0,Low,10.491301994830229
27,No,Travel_Frequently,Sales,8,4,Life Sciences,4000,Male,5,Research Scientist,Single,21070.0,0.0,13,8,0,6.0,2,5,0,2,4,4,2,3,3,0,10.215344907407406,1.0,9,1.2769181134259258,1,476.34718674898494,0.0,81.72275925925925,22.44540689652194,5-10,3.0,High,9.955652966516807
29,No,Travel_Frequently,Research & Development,6,2,Medical,4001,Male,1,Human Resources,Married,41150.0,1.0,11,8,0,11.0,1,11,3,10,4,4,4,3,3,0,7.707633524082022,0.15879828326180256,16,0.9634541905102527,0,1232.9937812352225,0.2727272727272727,61.661068192656174,14.998362299710177,>10,0.5,Low,10.625003507146516
32,No,Travel_Frequently,Sales,9,4,Life Sciences,4002,Male,4,Sales Executive,Single,43270.0,8.0,13,8,0,4.0,4,0,0,0,4,4,4,3,3,0,7.611351931330471,0.08583690987124463,16,0.9514189914163089,0,1312.9167700680332,0.0,60.89081545064377,17.525785494612986,0-1,0.5,Low,10.675237943652137
42,No,Non-Travel,Research & Development,11,3,Medical,4003,Male,1,Manager,Married,165835.0,3.0,18,8,0,10.0,2,6,3,3,3,3,2,3,3,0,6.489173640167364,0.0,10,0.8111467050209205,0,5901.995899046917,0.5,38.93504184100418,16.124990730080885,5-10,1.0,Low,12.018754627185396
47,No,Travel_Rarely,Sales,2,2,Life Sciences,4004,Female,5,Manager,Single,31960.0,4.0,14,8,1,7.0,3,2,2,0,2,3,3,2,3,0,6.104896723646724,0.0,15,0.7631120904558405,0,1209.0396758176712,1.0,30.52448361823362,6.706914561647971,1-3,1.0,Low,10.372271688502106
46,No,Travel_Rarely,Human Resources,1,3,Life Sciences,4005,Female,1,Laboratory Technician,Divorced,165835.0,3.0,21,8,0,12.0,2,9,4,7,4,4,2,3,4,0,7.183088842975206,0.0,7,0.8978861053719007,0,5331.839414728415,0.4444444444444444,57.464710743801646,4.978937779219863,5-10,1.0,Low,12.018754627185396
28,No,Non-Travel,Research & Development,7,3,Life Sciences,4006,Male,1,Sales Executive,Divorced,89660.0,1.0,16,8,1,3.0,3,3,2,2,3,4,3,2,3,0,7.699578460038986,0.12280701754385964,21,0.9624473075048733,0,2689.328716767106,0.6666666666666666,53.897049220272905,16.010823303228324,3-5,0.5,Low,11.403791170892829
29,No,Travel_Rarely,Research & Development,16,3,Medical,4007,Female,1,Manufacturing Director,Divorced,22100.0,8.0,11,8,1,11.0,4,7,1,6,4,3,3,3,3,0,8.028727524204703,0.5643153526970954,8,1.0035909405255878,1,635.7079726034503,0.14285714285714285,56.20109266943292,22.74709795736819,5-10,2.0,Medium,10.003378135350923
42,No,Travel_Rarely,Sales,2,4,Medical,4008,Female,2,Research Director,Single,45390.0,4.0,17,8,1,8.0,5,0,0,0,4,3,3,3,3,0,6.612405876951331,0.0,7,0.8265507346189164,0,1585.3048313886604,0.0,46.28684113865932,7.264470354079959,0-1,0.0,Low,10.72306912649225
32,Yes,Travel_Rarely,Research & Development,1,1,Medical,4009,Male,2,Laboratory Technician,Single,27410.0,7.0,11,8,0,7.0,3,2,2,2,3,2,2,3,3,1,10.377716830754805,1.0,12,1.2972146038443506,1,609.9852351733535,1.0,51.888584153774026,7.193285161887184,1-3,3.0,High,10.21869967166673
46,No,Travel_Rarely,Research & Development,23,1,Life Sciences,4010,Male,2,Laboratory Technician,Divorced,34910.0,2.0,14,8,0,25.0,0,19,2,8,1,1,3,3,3,0,7.934115402956604,0.4334763948497854,16,0.9917644253695755,0,1016.1631446896048,0.10526315789473684,15.868230805913209,25.215045846788872,>10,1.0,Low,10.460557244776187
27,No,Travel_Rarely,Sales,2,3,Life Sciences,4011,Female,5,Research Scientist,Married,45410.0,1.0,14,8,2,9.0,4,9,5,8,2,3,3,4,3,0,7.055443262411347,0.0,14,0.8819304078014184,0,1486.4123388746243,0.5555555555555556,35.27721631205674,7.751196670085724,5-10,0.5,Low,10.723509645430674
29,No,Travel_Rarely,Research & Development,1,2,Medical,4012,Male,3,Sales Executive,Married,26780.0,1.0,25,8,1,1.0,3,1,0,0,4,2,3,3,4,0,8.013264760576476,0.5271966527196653,10,1.0016580950720595,1,771.8149456637622,0.0,48.079588563458856,5.554371875873949,1-3,1.5,Medium,10.195447959847472
43,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4013,Male,1,Manufacturing Director,Married,73790.0,7.0,13,8,2,21.0,3,16,6,14,1,3,3,2,3,0,6.280660442600277,0.0,8,0.7850825553250346,0,2713.340514830259,0.375,25.122641770401106,4.35342207784276,>10,0.0,Low,11.208992051932396
48,No,Travel_Rarely,Research & Development,2,3,Life Sciences,4014,Female,2,Manager,Married,62720.0,4.0,14,8,0,28.5,3,22,12,9,4,2,3,2,3,0,6.11030064014632,0.0,6,0.76378758001829,0,2370.58523069808,0.5454545454545454,36.661803840877916,6.7128513707213635,>10,0.5,Low,11.046451598774738
29,Yes,Travel_Frequently,Research & Development,13,2,Life Sciences,4015,Female,1,Laboratory Technician,Single,52200.0,1.0,17,8,0,1.0,3,1,1,0,4,4,2,2,3,1,8.59643217893218,0.9783549783549783,18,1.0745540223665224,1,1402.3756601345733,1.0,68.77145743145743,22.68647735035144,1-3,3.5,High,10.862856930775358
46,Yes,Travel_Rarely,Research & Development,4,4,Medical,4016,Female,2,Sales Representative,Married,27430.0,5.0,25,8,1,14.0,1,8,0,7,3,2,3,4,4,1,7.89895949074074,0.35,9,0.9873699363425925,0,801.9882855002103,0.0,39.4947974537037,12.7128848731793,5-10,0.5,Low,10.21942903970169
27,No,Travel_Frequently,Research & Development,16,4,Medical,4017,Male,3,Healthcare Representative,Married,49980.0,0.0,20,8,2,8.0,3,7,7,3,4,1,2,3,4,0,7.688701741996234,0.11016949152542373,13,0.9610877177495293,0,1501.2580225557426,1.0,38.443508709981174,21.783732373892004,5-10,2.5,High,10.819398212191988
39,No,Travel_Rarely,Research & Development,2,3,Technical Degree,4018,Male,3,Healthcare Representative,Divorced,102520.0,8.0,13,8,1,7.0,3,2,2,2,4,4,3,3,3,0,6.493613445378151,0.0,11,0.8117016806722689,0,3646.1477979949696,1.0,51.94890756302521,7.133963528952899,1-3,0.5,Low,11.537822934624739
55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,4019,Female,1,Human Resources,Married,27810.0,8.0,13,8,1,19.0,2,5,0,4,2,4,4,3,3,0,6.17837367450438,0.0,8,0.7722967093130475,0,1039.534533328868,0.0,37.070242047026284,6.787637242794054,5-10,0.5,Low,10.233186904869912
28,No,Travel_Rarely,Research & Development,29,2,Life Sciences,4020,Male,2,Laboratory Technician,Married,68520.0,1.0,18,8,1,1.0,2,1,0,0,2,2,3,4,3,0,6.950778985507246,0.0,19,0.8688473731884058,0,2276.6484738631334,0.0,27.803115942028985,23.640971286019578,1-3,0.5,Low,11.134895546610604
30,Yes,Travel_Rarely,Sales,12,4,Life Sciences,4021,Female,2,Sales Executive,Single,49500.0,1.0,12,8,2,1.0,3,1,0,0,2,4,2,3,3,1,7.718414893617021,0.1829787234042553,14,0.9648018617021277,0,1481.1163726375855,0.0,46.310489361702125,19.797343322004533,1-3,1.0,Low,10.809748150372926
22,Yes,Travel_Rarely,Research & Development,16,2,Life Sciences,4022,Female,2,Laboratory Technician,Single,35790.0,1.0,19,8,3,1.0,3,1,0,0,4,2,3,3,3,1,10.512892924976258,1.0,15,1.3141116156220323,1,786.2335299651422,0.0,63.07735754985755,29.78526851967692,1-3,2.0,Medium,10.485451744135313
36,No,Travel_Rarely,Research & Development,11,3,Life Sciences,4023,Male,1,Sales Executive,Married,131910.0,1.0,14,8,1,10.0,2,10,1,7,2,3,3,2,3,0,9.49042972459639,1.0,15,1.1863037155745488,1,3209.9919726819257,0.1,47.45214862298195,23.582831931995273,>10,1.5,Medium,11.789882731740619
31,No,Travel_Rarely,Research & Development,2,4,Life Sciences,4024,Female,5,Manager,Divorced,103770.0,1.0,14,8,0,10.0,2,10,0,2,2,3,3,3,3,0,7.527197962154293,0.056768558951965066,20,0.9408997452692867,0,3183.835218385637,0.0,37.63598981077146,8.269472180460259,>10,0.0,Low,11.549941827249432
34,No,Travel_Rarely,Sales,14,2,Technical Degree,4025,Female,1,Sales Executive,Married,22350.0,2.0,14,8,1,9.0,2,5,1,0,3,4,3,3,3,0,8.067217553688142,0.5672268907563025,11,1.0084021942110177,1,639.8318606385138,0.2,56.470522875817,21.846430118600452,5-10,2.0,Medium,10.014626341770095
29,No,Travel_Rarely,Research & Development,5,5,Life Sciences,4026,Female,1,Sales Executive,Single,105020.0,3.0,12,8,0,11.0,4,3,1,2,4,1,3,2,3,0,7.119061065197428,0.0,7,0.8898826331496785,0,3406.9157924502474,0.3333333333333333,35.59530532598714,12.755645075580256,3-5,0.0,Low,11.561915609142327
37,No,Travel_Rarely,Research & Development,7,2,Medical,4027,Male,1,Manufacturing Director,Married,20110.0,5.0,13,8,0,16.0,4,5,0,4,4,1,3,4,3,0,8.72363482384824,0.9878048780487805,3,1.09045435298103,1,532.3860862090662,0.0,43.6181741192412,18.140288647154886,5-10,1.5,Medium,9.909022208034603
35,No,Travel_Rarely,Sales,2,1,Technical Degree,4028,Male,2,Laboratory Technician,Married,18590.0,0.0,25,8,1,4.0,2,3,0,2,4,2,3,2,4,0,10.506960580912862,1.0,8,1.3133700726141078,1,408.61508019883473,0.0,63.041763485477176,11.54307601074229,3-5,1.5,Medium,9.830432871630217
45,No,Travel_Rarely,Research & Development,3,3,Medical,4029,Female,2,Sales Executive,Married,37600.0,0.0,14,8,1,10.0,2,9,3,8,2,4,2,2,3,0,7.110689927732611,0.0040650406504065045,3,0.8888362409665764,0,1221.2039703060896,0.3333333333333333,42.66413956639567,9.857509350487721,5-10,1.5,Medium,10.534785924769006
36,No,Travel_Frequently,Research & Development,5,3,Medical,4030,Female,4,Manufacturing Director,Single,165835.0,1.0,17,8,1,10.0,5,10,0,8,2,4,2,1,3,0,6.48973898467433,0.0,17,0.8112173730842912,0,5901.4817549542895,0.0,38.93843390804598,11.628051278608693,>10,1.0,Low,12.018754627185396
40,No,Travel_Rarely,Research & Development,3,3,Other,4031,Male,1,Sales Executive,Divorced,68330.0,2.0,13,8,0,22.0,3,19,11,16,1,3,3,3,3,0,6.832436342592592,0.0,9,0.854054542824074,0,2309.6593470647335,0.5789473684210527,27.329745370370368,9.471767974446719,>10,0.5,Low,11.132118822527973
26,No,Travel_Rarely,Research & Development,26,2,Life Sciences,4032,Male,2,Human Resources,Married,68120.0,1.0,13,8,0,1.0,2,1,1,0,2,3,2,2,3,0,9.305777074542897,1.0,12,1.1632221343178621,1,1690.5736609213734,1.0,46.528885372714484,30.670323149096397,1-3,3.0,High,11.129040814645387
